TransactionID,ProductName,StoreLocation,Quantity,Price,Date
TXN161418,soda,co-op,7,23.14,2023-11-12
TXN161419,juice,aldi,9,8.88,2023-11-11
TXN161420,cheese,tesco,8,17.48,2023-01-29
TXN161421,bread,sainsbury,14,39.63,2023-07-10
TXN161422,cheese,aldi,19,61.74,2023-05-12
TXN161423,bread,aldi,6,91.31,2023-12-10
TXN161424,bread,sainsbury,13,76.28,2023-04-24
TXN161425,vegetables,sainsbury,1,71.6,2023-04-06
TXN161426,butter,aldi,2,17.48,2023-04-10
TXN161427,milk,co-op,3,98.47,2023-05-26
TXN161428,vegetables,aldi,16,85.25,2023-06-05
TXN161429,juice,lidl,5,14.06,2023-05-02
TXN161430,juice,aldi,17,15.1,2023-12-13
TXN161431,bread,sainsbury,3,46.56,2023-01-14
TXN161432,butter,tesco,11,7.75,2023-09-11
TXN161433,,lidl,16,58.88,2023-05-21
TXN161434,snacks,lidl,8,2.97,2023-07-03
TXN161435,milk,sainsbury,14,33.7,2023-09-29
TXN161436,butter,aldi,7,64.96,2023-01-16
TXN161437,snacks,lidl,2,72.02,2023-03-03
TXN161438,snacks,lidl,11,17.36,2023-12-06
TXN161439,snacks,tesco,6,63.34,2023-11-17
TXN161440,juice,tesco,18,75.29,2023-10-23
TXN161441,juice,tesco,15,60.57,2023-05-07
TXN161442,vegetables,lidl,12,53.87,2023-11-09
TXN161443,bread,sainsbury,4,70.94,2023-11-25
TXN161444,eggs,sainsbury,11,65.46,2023-07-02
TXN161445,butter,tesco,19,56.74,2023-09-24
TXN161446,fruits,tesco,11,30.92,2023-03-05
TXN161447,snacks,co-op,2,4.3,2023-07-29
TXN161448,juice,co-op,16,48.05,2023-12-13
TXN161449,soda,co-op,10,64.9,2023-07-16
TXN161450,eggs,co-op,14,19.27,2023-04-11
TXN161451,snacks,tesco,13,25.99,2023-05-05
TXN161452,,sainsbury,2,22.48,2023-05-25
TXN161453,snacks,lidl,6,44.88,2023-04-16
TXN161454,juice,co-op,11,11.92,2023-07-07
TXN161455,eggs,co-op,2,25.41,2023-04-11
TXN161456,juice,sainsbury,5,52.76,2023-05-16
TXN161457,bread,lidl,3,99.77,2023-10-08
TXN161458,vegetables,sainsbury,13,26.43,2023-01-30
TXN161459,fruits,tesco,19,28.63,2023-08-05
TXN161460,cheese,sainsbury,15,70.04,2023-09-25
TXN161461,soda,lidl,14,53.94,2023-04-02
TXN161462,soda,sainsbury,7,36.16,2023-02-18
TXN161463,soda,co-op,9,87.72,2023-10-20
TXN161464,snacks,sainsbury,11,34.83,2023-08-22
TXN161465,fruits,aldi,19,64.88,2023-04-26
TXN161466,bread,co-op,2,38.42,2023-04-12
TXN161467,juice,aldi,9,9.45,2023-08-31
TXN161468,eggs,co-op,1,78.5,2023-05-23
TXN161469,eggs,lidl,5,39.48,2023-08-19
TXN161470,bread,sainsbury,11,26.61,2023-06-17
TXN161471,butter,aldi,14,90.58,2023-07-20
TXN161472,vegetables,aldi,15,29.67,2023-06-16
TXN161473,juice,sainsbury,5,12.88,2023-02-25
TXN161474,juice,sainsbury,6,10.16,2023-09-05
TXN161475,butter,sainsbury,18,5.94,2023-02-11
TXN161476,soda,sainsbury,7,56.91,2023-04-16
TXN161477,juice,sainsbury,5,87.96,2023-12-10
TXN161478,fruits,aldi,13,44.03,2023-12-08
TXN161479,,sainsbury,8,86.81,2023-08-19
TXN161480,vegetables,co-op,3,99.84,2023-04-07
TXN161481,soda,aldi,18,93.54,2023-04-17
TXN161482,vegetables,tesco,2,1.96,2023-08-18
TXN161483,vegetables,sainsbury,14,75.14,2023-08-27
TXN161484,vegetables,co-op,19,13.06,2023-04-22
TXN161485,cheese,tesco,13,42.36,2023-01-22
TXN161486,fruits,lidl,3,10.63,2023-01-22
TXN161487,butter,aldi,4,38.99,2023-03-17
TXN161488,soda,lidl,7,48.11,2023-10-13
TXN161489,juice,tesco,16,23.46,2023-08-14
TXN161490,eggs,sainsbury,18,63.77,2023-02-17
TXN161491,bread,co-op,18,27.32,2023-06-08
TXN161492,eggs,tesco,11,62.12,2023-05-14
TXN161493,milk,aldi,11,95.6,2023-03-02
TXN161494,milk,lidl,1,23.88,2024-01-01
TXN161495,fruits,aldi,5,36.09,2023-10-13
TXN161496,juice,sainsbury,2,83.52,2023-05-02
TXN161497,juice,aldi,18,92.45,2023-07-06
TXN161498,,tesco,12,32.24,2023-04-24
TXN161499,juice,aldi,7,23.1,2023-04-16
TXN161500,vegetables,lidl,9,21.99,2023-02-09
TXN161501,cheese,co-op,4,87.38,2023-02-04
TXN161502,fruits,tesco,14,24.37,2023-03-29
TXN161503,bread,tesco,11,50.46,2023-03-13
TXN161504,bread,co-op,1,2.99,2023-10-27
TXN161505,eggs,aldi,8,79.7,2023-10-19
TXN161506,vegetables,sainsbury,17,45.54,2023-08-24
TXN161507,bread,sainsbury,6,98.82,2023-08-03
TXN161508,butter,tesco,19,41.78,2023-07-17
TXN161509,soda,lidl,3,19.1,2023-01-28
TXN161510,fruits,tesco,7,50.37,2023-06-04
TXN161511,vegetables,lidl,13,63.64,2023-03-14
TXN161512,soda,co-op,7,24.68,2023-10-24
TXN161513,snacks,sainsbury,19,27.99,2023-10-14
TXN161514,fruits,lidl,11,22.34,2023-02-06
TXN161515,vegetables,sainsbury,2,26.74,2023-07-08
TXN161516,soda,tesco,10,53.69,2023-08-16
TXN161517,cheese,lidl,8,78.02,2023-04-20
TXN161518,butter,lidl,19,7.57,2023-07-21
TXN161519,vegetables,aldi,7,73.71,2023-09-13
TXN161520,cheese,aldi,12,75.86,2023-01-02
TXN161521,bread,sainsbury,3,17.35,2023-01-22
TXN161522,butter,co-op,11,35.04,2023-05-19
TXN161523,juice,sainsbury,7,52.88,2023-11-15
TXN161524,soda,aldi,7,25.79,2023-06-01
TXN161525,milk,tesco,2,22.44,2023-09-24
TXN161526,fruits,aldi,2,49.17,2023-01-25
TXN161527,cheese,sainsbury,17,87.78,2023-09-20
TXN161528,vegetables,lidl,10,40.0,2023-07-07
TXN161529,cheese,aldi,12,36.63,2023-05-16
TXN161530,snacks,tesco,1,36.62,2023-10-01
TXN161531,snacks,aldi,11,9.7,2023-10-22
TXN161532,fruits,sainsbury,7,58.0,2023-09-23
TXN161533,vegetables,tesco,6,28.92,2023-12-24
TXN161534,juice,aldi,4,18.09,2023-12-13
TXN161535,cheese,tesco,19,1.75,2023-02-20
TXN161536,fruits,co-op,3,58.84,2024-01-01
TXN161537,fruits,aldi,13,24.84,2023-05-31
TXN161538,milk,lidl,12,85.25,2023-10-10
TXN161539,juice,lidl,3,70.8,2023-11-07
TXN161540,cheese,tesco,7,56.31,2023-05-18
TXN161541,snacks,lidl,4,40.52,2023-11-14
TXN161542,milk,lidl,15,46.11,2023-04-08
TXN161543,eggs,lidl,16,37.64,2023-05-19
TXN161544,cheese,lidl,13,61.97,2023-01-31
TXN161545,bread,lidl,19,57.55,2023-06-25
TXN161546,bread,lidl,17,55.88,2023-05-05
TXN161547,cheese,aldi,14,36.89,2023-12-17
TXN161548,snacks,aldi,1,37.67,2023-09-25
TXN161549,vegetables,co-op,3,48.62,2023-08-08
TXN161550,vegetables,tesco,7,44.9,2023-10-23
TXN161551,butter,co-op,11,98.47,2023-04-12
TXN161552,butter,sainsbury,14,4.08,2023-09-30
TXN161553,eggs,sainsbury,18,46.04,2023-09-17
TXN161554,butter,co-op,8,9.67,2023-06-13
TXN161555,bread,sainsbury,15,19.7,2023-02-05
TXN161556,milk,tesco,19,27.99,2023-01-22
TXN161557,milk,sainsbury,18,31.8,2023-07-16
TXN161558,vegetables,tesco,16,30.95,2023-02-05
TXN161559,juice,co-op,13,85.18,2023-11-29
TXN161560,snacks,tesco,18,72.26,2023-11-05
TXN161561,juice,sainsbury,16,19.52,2023-11-08
TXN161562,bread,tesco,9,1.6,2023-05-22
TXN161563,soda,tesco,2,40.08,2023-01-18
TXN161564,cheese,lidl,14,17.97,2023-01-08
TXN161565,,aldi,1,27.12,2023-07-08
TXN161566,juice,tesco,10,3.9,2023-01-07
TXN161567,fruits,tesco,1,42.14,2023-01-25
TXN161568,vegetables,co-op,18,92.95,2023-05-15
TXN161569,milk,tesco,12,78.66,2023-04-12
TXN161570,butter,tesco,9,80.26,2023-09-18
TXN161571,eggs,tesco,9,95.97,2023-01-14
TXN161572,bread,aldi,12,38.5,2023-09-15
TXN161573,milk,sainsbury,14,76.15,2023-08-03
TXN161574,butter,tesco,6,95.27,2023-03-30
TXN161575,milk,sainsbury,11,19.03,2023-02-10
TXN161576,bread,lidl,19,14.18,2023-07-31
TXN161577,bread,lidl,9,53.6,2023-05-15
TXN161578,soda,tesco,13,92.11,2023-09-15
TXN161579,cheese,lidl,13,64.48,2023-12-31
TXN161580,cheese,aldi,18,56.36,2023-08-20
TXN161581,butter,sainsbury,12,23.16,2023-09-24
TXN161582,milk,co-op,4,72.78,2023-07-23
TXN161583,fruits,co-op,10,98.35,2023-01-01
TXN161584,fruits,aldi,2,80.21,2023-07-22
TXN161585,milk,lidl,9,96.91,2023-08-29
TXN161586,fruits,lidl,7,33.53,2023-02-16
TXN161587,vegetables,co-op,5,81.38,2023-12-28
TXN161588,soda,aldi,14,54.34,2023-12-31
TXN161589,snacks,lidl,1,57.42,2023-09-17
TXN161590,milk,sainsbury,19,22.67,2023-12-10
TXN161591,juice,aldi,4,87.9,2023-08-17
TXN161592,butter,aldi,8,27.1,2023-10-06
TXN161593,vegetables,tesco,2,89.48,2023-05-28
TXN161594,cheese,tesco,1,21.68,2023-12-20
TXN161595,eggs,tesco,12,51.99,2023-12-16
TXN161596,soda,lidl,8,39.58,2023-01-09
TXN161597,juice,aldi,15,43.0,2023-11-02
TXN161598,bread,tesco,7,22.3,2023-05-05
TXN161599,bread,aldi,6,28.47,2023-10-21
TXN161600,fruits,tesco,2,10.04,2023-05-29
TXN161601,bread,sainsbury,2,49.04,2023-03-03
TXN161602,butter,co-op,8,97.34,2023-07-24
TXN161603,butter,sainsbury,6,55.49,2023-03-15
TXN161604,eggs,lidl,2,32.84,2023-02-11
TXN161605,vegetables,aldi,5,72.57,2023-09-02
TXN161606,snacks,aldi,9,8.76,2023-11-11
TXN161607,cheese,co-op,16,45.5,2023-05-21
TXN161608,snacks,lidl,19,23.15,2023-06-04
TXN161609,fruits,sainsbury,14,39.58,2023-10-01
TXN161610,vegetables,co-op,19,92.69,2023-11-17
TXN161611,cheese,aldi,9,42.31,2023-03-01
TXN161612,snacks,lidl,8,77.88,2023-10-04
TXN161613,eggs,lidl,19,98.3,2023-09-25
TXN161614,soda,co-op,16,15.14,2023-07-22
TXN161615,vegetables,sainsbury,4,75.68,2023-10-30
TXN161616,snacks,tesco,9,94.85,2023-08-03
TXN161617,milk,sainsbury,11,37.23,2023-02-10
TXN161618,snacks,tesco,3,9.15,2023-08-15
TXN161619,snacks,co-op,19,93.06,2023-03-31
TXN161620,soda,sainsbury,15,51.72,2023-08-21
TXN161621,milk,tesco,16,43.02,2023-04-28
TXN161622,juice,lidl,10,53.47,2023-05-01
TXN161623,butter,aldi,16,30.64,2023-09-05
TXN161624,soda,lidl,5,92.95,2023-01-22
TXN161625,snacks,lidl,5,74.99,2023-03-29
TXN161626,cheese,lidl,5,33.25,2023-09-28
TXN161627,butter,tesco,10,73.22,2023-04-19
TXN161628,eggs,sainsbury,19,53.41,2023-06-21
TXN161629,fruits,lidl,7,97.6,2023-07-09
TXN161630,cheese,co-op,12,37.04,2023-08-05
TXN161631,fruits,tesco,17,14.14,2023-06-21
TXN161632,eggs,lidl,3,90.23,2023-09-06
TXN161633,vegetables,lidl,7,75.47,2023-03-20
TXN161634,milk,sainsbury,1,50.09,2023-05-20
TXN161635,juice,aldi,8,96.95,2023-10-27
TXN161636,snacks,sainsbury,3,64.79,2023-02-21
TXN161637,vegetables,aldi,3,52.71,2023-01-18
TXN161638,butter,co-op,12,24.38,2023-09-23
TXN161639,soda,lidl,8,26.37,2023-04-06
TXN161640,vegetables,lidl,18,20.73,2023-07-18
TXN161641,cheese,lidl,1,2.73,2023-02-27
TXN161642,soda,tesco,8,77.39,2023-03-09
TXN161643,,lidl,17,34.05,2023-12-20
TXN161644,eggs,co-op,9,68.57,2023-03-17
TXN161645,fruits,co-op,15,32.91,2023-01-12
TXN161646,bread,lidl,12,76.25,2023-01-27
TXN161647,fruits,lidl,8,11.64,2023-04-21
TXN161648,juice,aldi,19,96.51,2023-12-18
TXN161649,butter,tesco,19,64.77,2023-12-05
TXN161650,milk,tesco,2,4.84,2023-09-16
TXN161651,bread,lidl,4,66.77,2023-05-17
TXN161652,butter,aldi,11,48.22,2023-06-05
TXN161653,bread,aldi,19,94.19,2023-04-29
TXN161654,vegetables,aldi,15,57.14,2023-10-30
TXN161655,butter,sainsbury,5,59.02,2023-12-11
TXN161656,eggs,sainsbury,16,7.43,2023-07-03
TXN161657,soda,tesco,18,20.52,2023-07-07
TXN161658,juice,co-op,5,81.01,2023-04-01
TXN161659,snacks,lidl,3,83.33,2023-12-29
TXN161660,juice,co-op,16,32.62,2023-09-14
TXN161661,cheese,tesco,9,88.23,2023-02-04
TXN161662,soda,tesco,12,52.68,2023-11-13
TXN161663,eggs,lidl,5,39.54,2023-12-14
TXN161664,juice,sainsbury,12,12.3,2023-06-24
TXN161665,vegetables,co-op,7,26.81,2023-07-03
TXN161666,soda,sainsbury,7,32.32,2023-03-05
TXN161667,snacks,sainsbury,18,4.27,2023-08-09
TXN161668,soda,aldi,15,87.67,2023-05-18
TXN161669,cheese,aldi,10,53.4,2023-08-18
TXN161670,juice,co-op,18,45.45,2023-03-26
TXN161671,soda,tesco,18,42.55,2023-01-18
TXN161672,cheese,lidl,7,80.08,2023-09-30
TXN161673,bread,sainsbury,17,98.19,2023-10-13
TXN161674,soda,aldi,12,87.36,2023-11-03
TXN161675,cheese,lidl,4,57.67,2023-05-07
TXN161676,fruits,lidl,7,84.68,2023-06-05
TXN161677,juice,aldi,1,80.32,2023-03-30
TXN161678,juice,sainsbury,9,57.15,2023-03-21
TXN161679,eggs,co-op,8,91.54,2023-11-04
TXN161680,fruits,co-op,5,29.6,2023-10-11
TXN161681,butter,tesco,5,4.81,2023-03-22
TXN161682,snacks,aldi,6,63.73,2023-07-03
TXN161683,fruits,co-op,15,80.19,2023-03-17
TXN161684,butter,tesco,9,58.07,2023-02-27
TXN161685,eggs,aldi,7,41.56,2023-06-08
TXN161686,eggs,aldi,8,12.19,2023-11-22
TXN161687,fruits,sainsbury,5,9.43,2023-07-20
TXN161688,milk,tesco,9,62.62,2023-02-24
TXN161689,,aldi,7,40.35,2023-02-05
TXN161690,snacks,sainsbury,8,98.5,2023-10-01
TXN161691,bread,aldi,12,59.14,2023-10-14
TXN161692,soda,lidl,6,15.39,2023-07-21
TXN161693,cheese,tesco,1,55.3,2023-07-20
TXN161694,soda,aldi,6,93.35,2023-08-18
TXN161695,juice,lidl,19,96.72,2023-08-14
TXN161696,eggs,tesco,18,35.06,2023-07-23
TXN161697,juice,aldi,5,84.29,2023-04-15
TXN161698,eggs,sainsbury,17,65.52,2023-06-30
TXN161699,eggs,sainsbury,17,37.38,2024-01-01
TXN161700,vegetables,co-op,2,38.44,2023-01-19
TXN161701,snacks,lidl,1,12.94,2023-11-24
TXN161702,eggs,lidl,1,63.34,2023-04-11
TXN161703,bread,lidl,4,14.36,2023-06-04
TXN161704,vegetables,aldi,14,43.39,2023-01-26
TXN161705,bread,aldi,19,76.42,2023-10-31
TXN161706,vegetables,aldi,15,16.32,2023-02-03
TXN161707,juice,co-op,10,66.91,2023-07-13
TXN161708,cheese,co-op,17,62.71,2023-04-23
TXN161709,vegetables,tesco,10,24.13,2023-04-21
TXN161710,milk,co-op,12,20.16,2023-12-26
TXN161711,snacks,aldi,19,85.92,2023-01-05
TXN161712,butter,lidl,19,89.35,2023-09-01
TXN161713,juice,sainsbury,16,25.02,2023-01-15
TXN161714,snacks,aldi,6,19.51,2023-04-21
TXN161715,butter,tesco,19,69.47,2023-02-04
TXN161716,vegetables,co-op,2,37.85,2023-06-01
TXN161717,fruits,co-op,18,81.69,2023-02-12
TXN161718,cheese,lidl,2,71.07,2023-06-28
TXN161719,snacks,aldi,1,31.57,2023-08-19
TXN161720,cheese,tesco,10,60.99,2023-10-06
TXN161721,bread,sainsbury,9,35.72,2023-03-14
TXN161722,fruits,sainsbury,6,89.17,2023-09-02
TXN161723,cheese,tesco,9,80.18,2023-09-15
TXN161724,vegetables,sainsbury,16,5.66,2023-01-12
TXN161725,butter,sainsbury,11,23.12,2023-07-18
TXN161726,bread,sainsbury,5,89.29,2023-12-20
TXN161727,milk,aldi,9,58.04,2023-04-06
TXN161728,bread,aldi,17,78.89,2023-05-17
TXN161729,bread,aldi,3,95.86,2023-05-19
TXN161730,fruits,co-op,6,10.66,2023-04-21
TXN161731,eggs,sainsbury,4,32.04,2023-08-19
TXN161732,fruits,lidl,2,66.19,2023-08-13
TXN161733,soda,sainsbury,5,29.84,2023-01-22
TXN161734,butter,aldi,13,75.72,2023-06-07
TXN161735,vegetables,tesco,12,78.4,2023-04-21
TXN161736,bread,sainsbury,12,76.96,2023-07-09
TXN161737,eggs,sainsbury,9,77.27,2023-03-19
TXN161738,fruits,co-op,3,51.98,2023-03-21
TXN161739,cheese,sainsbury,5,19.82,2023-05-16
TXN161740,milk,aldi,10,54.44,2023-02-18
TXN161741,eggs,lidl,7,59.29,2023-02-18
TXN161742,juice,tesco,4,32.93,2023-05-06
TXN161743,milk,lidl,6,31.64,2023-08-04
TXN161744,eggs,lidl,8,57.41,2023-12-12
TXN161745,snacks,aldi,9,13.38,2023-05-13
TXN161746,milk,tesco,16,81.38,2023-01-12
TXN161747,snacks,co-op,10,95.78,2023-03-16
TXN161748,snacks,lidl,14,50.74,2023-12-29
TXN161749,butter,co-op,3,2.94,2023-02-26
TXN161750,vegetables,tesco,10,52.39,2023-11-04
TXN161751,snacks,lidl,10,10.31,2023-04-29
TXN161752,bread,co-op,14,11.19,2023-02-14
TXN161753,snacks,aldi,4,82.94,2023-03-11
TXN161754,eggs,lidl,4,10.31,2023-02-16
TXN161755,milk,co-op,19,28.87,2023-07-18
TXN161756,fruits,sainsbury,10,94.79,2023-03-08
TXN161757,vegetables,tesco,7,70.0,2023-11-18
TXN161758,cheese,lidl,14,91.47,2023-03-12
TXN161759,soda,aldi,6,8.54,2023-01-21
TXN161760,snacks,sainsbury,4,74.18,2023-12-22
TXN161761,fruits,co-op,11,14.9,2023-04-30
TXN161762,cheese,aldi,4,2.62,2023-05-12
TXN161763,bread,sainsbury,11,61.58,2023-12-29
TXN161764,milk,co-op,1,86.9,2023-08-17
TXN161765,milk,tesco,5,17.11,2023-12-27
TXN161766,soda,tesco,12,41.29,2023-04-08
TXN161767,juice,co-op,19,56.81,2023-09-06
TXN161768,snacks,tesco,3,36.51,2023-12-27
TXN161769,fruits,tesco,3,55.23,2023-12-03
TXN161770,snacks,aldi,2,2.03,2023-03-22
TXN161771,juice,co-op,4,87.1,2023-04-25
TXN161772,vegetables,lidl,9,52.53,2023-12-03
TXN161773,butter,tesco,11,,2023-06-08
TXN161774,cheese,lidl,14,31.25,2023-09-15
TXN161775,,tesco,9,54.95,2023-08-04
TXN161776,fruits,sainsbury,13,69.13,2023-02-15
TXN161777,fruits,sainsbury,19,41.92,2023-10-03
TXN161778,snacks,aldi,5,61.66,2023-06-07
TXN161779,butter,co-op,3,40.4,2023-01-29
TXN161780,cheese,sainsbury,4,63.3,2023-01-22
TXN161781,snacks,co-op,2,55.49,2023-07-04
TXN161782,bread,tesco,7,20.66,2023-06-06
TXN161783,soda,lidl,7,98.78,2023-08-13
TXN161784,milk,sainsbury,12,76.07,2023-07-17
TXN161785,cheese,lidl,17,67.34,2023-06-21
TXN161786,butter,co-op,19,7.52,2023-10-21
TXN161787,eggs,aldi,11,35.16,2023-12-25
TXN161788,vegetables,co-op,7,11.47,2023-01-10
TXN161789,butter,lidl,10,95.82,2023-04-23
TXN161790,snacks,tesco,11,55.33,2023-09-21
TXN161791,milk,co-op,12,44.59,2023-09-07
TXN161792,soda,aldi,3,41.67,2023-03-23
TXN161793,fruits,tesco,13,75.73,2023-04-14
TXN161794,bread,aldi,14,21.04,2023-02-17
TXN161795,vegetables,co-op,9,71.05,2023-08-15
TXN161796,cheese,sainsbury,3,70.06,2023-05-03
TXN161797,soda,tesco,4,92.11,2023-02-07
TXN161798,bread,lidl,3,1.64,2023-12-26
TXN161799,cheese,sainsbury,16,9.98,2023-11-13
TXN161800,milk,aldi,10,79.69,2023-08-04
TXN161801,juice,aldi,18,88.9,2023-02-04
TXN161802,fruits,aldi,10,83.69,2023-10-15
TXN161803,milk,lidl,3,84.94,2023-02-01
TXN161804,milk,lidl,10,74.02,2023-04-09
TXN161805,milk,tesco,1,48.64,2023-06-02
TXN161806,soda,co-op,6,76.09,2023-04-16
TXN161807,cheese,lidl,13,31.3,2023-09-22
TXN161808,bread,lidl,7,32.02,2023-08-24
TXN161809,snacks,lidl,4,95.27,2023-07-09
TXN161810,cheese,co-op,18,87.31,2023-08-30
TXN161811,cheese,sainsbury,10,90.59,2023-11-28
TXN161812,milk,aldi,6,92.52,2023-11-09
TXN161813,soda,sainsbury,2,40.7,2023-03-19
TXN161814,snacks,aldi,4,27.95,2023-03-16
TXN161815,soda,sainsbury,14,48.25,2023-03-17
TXN161816,juice,aldi,3,81.53,2023-06-02
TXN161817,vegetables,sainsbury,9,51.83,2023-04-15
TXN161818,snacks,aldi,8,42.83,2023-04-09
TXN161819,juice,sainsbury,2,25.96,2023-05-02
TXN161820,bread,sainsbury,2,83.41,2023-12-05
TXN161821,soda,co-op,2,23.56,2023-02-08
TXN161822,fruits,lidl,16,28.81,2023-02-26
TXN161823,butter,aldi,14,37.26,2023-05-20
TXN161824,cheese,aldi,13,10.66,2023-10-08
TXN161825,soda,lidl,2,19.42,2023-02-19
TXN161826,eggs,co-op,12,5.36,2023-07-09
TXN161827,bread,co-op,6,54.44,2023-09-14
TXN161828,fruits,aldi,3,29.93,2023-02-05
TXN161829,fruits,sainsbury,5,4.71,2023-04-26
TXN161830,juice,aldi,5,79.54,2023-04-24
TXN161831,soda,sainsbury,1,52.31,2023-12-17
TXN161832,cheese,co-op,18,97.07,2023-08-17
TXN161833,bread,aldi,17,73.2,2023-09-28
TXN161834,fruits,co-op,11,38.59,2023-08-23
TXN161835,vegetables,lidl,16,58.73,2023-01-12
TXN161836,snacks,aldi,3,36.91,2023-09-27
TXN161837,bread,co-op,12,36.26,2023-01-11
TXN161838,butter,sainsbury,4,10.21,2023-04-12
TXN161839,butter,aldi,10,24.76,2023-04-17
TXN161840,fruits,sainsbury,15,24.86,2023-10-05
TXN161841,cheese,aldi,1,9.86,2023-03-22
TXN161842,eggs,co-op,16,64.66,2023-09-19
TXN161843,soda,tesco,11,58.34,2023-11-12
TXN161844,butter,tesco,12,85.91,2023-12-22
TXN161845,milk,co-op,16,41.14,2023-02-06
TXN161846,cheese,aldi,2,25.23,2023-08-21
TXN161847,soda,lidl,12,64.73,2023-11-02
TXN161848,snacks,sainsbury,12,91.13,2023-11-02
TXN161849,soda,aldi,2,89.67,2023-04-21
TXN161850,juice,co-op,6,15.14,2023-05-29
TXN161851,milk,co-op,12,68.26,2023-10-20
TXN161852,fruits,sainsbury,12,77.18,2023-04-10
TXN161853,soda,sainsbury,14,94.17,2023-02-24
TXN161854,eggs,aldi,15,59.62,2023-02-08
TXN161855,snacks,aldi,15,80.23,2023-11-28
TXN161856,cheese,lidl,7,55.68,2023-09-03
TXN161857,bread,sainsbury,3,34.29,2023-07-13
TXN161858,milk,tesco,15,74.29,2023-11-22
TXN161859,soda,tesco,13,32.23,2023-12-07
TXN161860,butter,tesco,1,51.97,2023-05-28
TXN161861,eggs,aldi,13,14.38,2023-05-05
TXN161862,snacks,co-op,9,75.27,2023-03-12
TXN161863,eggs,co-op,5,20.4,2023-09-16
TXN161864,snacks,co-op,18,71.23,2023-03-08
TXN161865,cheese,lidl,17,80.94,2023-05-18
TXN161866,cheese,aldi,14,68.4,2023-12-22
TXN161867,fruits,aldi,17,40.36,2023-08-13
TXN161868,bread,co-op,5,26.06,2023-05-23
TXN161869,milk,sainsbury,8,18.49,2023-03-31
TXN161870,butter,lidl,8,9.9,2023-02-05
TXN161871,eggs,lidl,4,7.12,2023-09-24
TXN161872,vegetables,tesco,15,58.3,2023-11-03
TXN161873,fruits,co-op,16,52.85,2023-09-24
TXN161874,butter,lidl,1,48.63,2023-08-21
TXN161875,vegetables,lidl,8,4.3,2023-01-09
TXN161876,snacks,sainsbury,4,9.83,2023-10-06
TXN161877,butter,tesco,18,68.09,2023-01-26
TXN161878,vegetables,sainsbury,18,62.54,2023-05-14
TXN161879,eggs,sainsbury,4,85.89,2023-09-15
TXN161880,vegetables,sainsbury,2,88.56,2023-01-14
TXN161881,bread,aldi,13,92.64,2023-08-25
TXN161882,bread,tesco,5,85.28,2023-10-13
TXN161883,bread,tesco,11,27.9,2023-05-10
TXN161884,soda,lidl,19,31.93,2023-07-12
TXN161885,fruits,sainsbury,10,47.41,2023-05-14
TXN161886,butter,tesco,2,99.83,2023-07-06
TXN161887,milk,sainsbury,5,88.28,2023-01-04
TXN161888,eggs,tesco,9,45.5,2023-08-08
TXN161889,soda,lidl,19,88.02,2023-08-24
TXN161890,snacks,co-op,5,6.82,2023-03-03
TXN161891,juice,co-op,11,84.11,2023-09-21
TXN161892,bread,lidl,13,11.79,2023-11-06
TXN161893,eggs,co-op,12,6.87,2023-06-01
TXN161894,butter,aldi,11,17.64,2023-06-01
TXN161895,bread,tesco,2,6.1,2023-12-26
TXN161896,bread,lidl,7,82.81,2023-12-17
TXN161897,soda,sainsbury,7,40.7,2023-06-10
TXN161898,eggs,co-op,14,96.38,2023-09-23
TXN161899,juice,co-op,1,87.9,2023-12-19
TXN161900,juice,sainsbury,4,10.19,2023-05-02
TXN161901,eggs,sainsbury,4,60.84,2023-11-16
TXN161902,butter,sainsbury,16,63.67,2023-09-05
TXN161903,fruits,co-op,17,36.06,2023-08-25
TXN161904,bread,co-op,13,5.77,2023-06-20
TXN161905,bread,co-op,1,91.34,2023-01-04
TXN161906,snacks,sainsbury,14,95.27,2023-03-20
TXN161907,soda,sainsbury,10,44.23,2023-07-24
TXN161908,butter,co-op,3,57.76,2023-05-07
TXN161909,milk,sainsbury,8,89.48,2023-11-06
TXN161910,cheese,sainsbury,8,65.02,2023-04-14
TXN161911,eggs,lidl,7,8.59,2023-02-20
TXN161912,cheese,tesco,17,37.74,2023-12-14
TXN161913,milk,sainsbury,18,34.26,2023-05-01
TXN161914,,sainsbury,16,49.84,2023-03-25
TXN161915,fruits,aldi,15,56.27,2023-09-04
TXN161916,cheese,lidl,1,95.33,2023-08-31
TXN161917,vegetables,co-op,5,84.87,2023-05-15
TXN161918,vegetables,aldi,9,54.43,2023-08-19
TXN161919,milk,tesco,11,70.01,2023-07-15
TXN161920,vegetables,lidl,11,18.37,2023-11-03
TXN161921,vegetables,lidl,10,81.63,2023-03-08
TXN161922,vegetables,sainsbury,10,5.51,2023-01-31
TXN161923,butter,aldi,5,25.72,2023-01-11
TXN161924,butter,lidl,19,75.23,2023-06-24
TXN161925,juice,tesco,2,58.41,2023-08-04
TXN161926,milk,aldi,5,16.94,2023-11-25
TXN161927,juice,aldi,14,81.38,2023-10-23
TXN161928,juice,sainsbury,11,48.34,2023-12-19
TXN161929,soda,tesco,11,37.99,2023-09-19
TXN161930,soda,sainsbury,19,85.49,2023-05-16
TXN161931,soda,tesco,1,22.15,2023-04-30
TXN161932,cheese,co-op,11,12.34,2023-12-19
TXN161933,snacks,sainsbury,9,48.12,2023-02-08
TXN161934,juice,tesco,13,24.79,2023-11-20
