TransactionID,ProductName,StoreLocation,Quantity,Price,Date,TotalSales
TXN165069,Fruits,Co-Op,18,55.06,2023-11-19,991.08
TXN165070,Bread,Co-Op,6,37.19,2023-10-31,223.14
TXN165071,Vegetables,Tesco,6,29.06,2023-12-28,174.35999999999999
TXN165072,Snacks,Aldi,17,72.28,2023-06-29,1228.76
TXN165073,Vegetables,Lidl,5,3.13,2023-08-03,15.649999999999999
TXN165074,Milk,Aldi,1,34.51,2024-01-01,34.51
TXN165075,Vegetables,Aldi,7,77.21,2023-11-18,540.4699999999999
TXN165076,Snacks,Co-Op,1,30.37,2023-09-17,30.37
TXN165077,Cheese,Co-Op,10,85.5,2023-04-19,855.0
TXN165078,Cheese,Co-Op,5,86.84,2023-06-28,434.20000000000005
TXN165079,Bread,Co-Op,8,43.16,2023-12-15,345.28
TXN165080,Eggs,Co-Op,19,72.88,2023-06-26,1384.7199999999998
TXN165081,Cheese,Lidl,14,41.3,2023-02-21,578.1999999999999
TXN165082,Snacks,Co-Op,1,7.15,2023-08-13,7.15
TXN165083,Snacks,Sainsbury,6,46.32,2023-04-22,277.92
TXN165084,Soda,Sainsbury,7,19.79,2023-11-10,138.53
TXN165085,Bread,Tesco,19,6.24,2023-12-17,118.56
TXN165086,Vegetables,Lidl,10,51.83,2023-07-21,518.3
TXN165087,Butter,Co-Op,14,89.88,2023-05-01,1258.32
TXN165088,Bread,Sainsbury,11,87.4,2023-03-02,961.4000000000001
TXN165089,Butter,Co-Op,4,85.14,2023-07-02,340.56
TXN165090,Bread,Sainsbury,13,6.43,2023-09-01,83.59
TXN165091,Vegetables,Lidl,5,63.57,2023-02-06,317.85
TXN165092,Fruits,Lidl,12,43.64,2023-10-19,523.6800000000001
TXN165093,Milk,Aldi,11,58.67,2023-06-21,645.37
TXN165094,Juice,Tesco,5,50.28,2023-06-08,251.4
TXN165095,Fruits,Tesco,11,36.52,2023-09-25,401.72
TXN165096,Juice,Sainsbury,2,51.43,2023-02-07,102.86
TXN165097,Vegetables,Lidl,8,98.9,2023-01-01,791.2
TXN165098,Milk,Aldi,2,99.87,2023-12-23,199.74
TXN165099,Eggs,Aldi,14,54.15,2023-03-25,758.1
TXN165100,Soda,Co-Op,15,12.75,2023-06-02,191.25
TXN165101,Juice,Co-Op,18,4.06,2023-05-03,73.08
TXN165102,Snacks,Aldi,2,58.33,2023-12-21,116.66
TXN165103,Cheese,Sainsbury,7,28.47,2023-08-07,199.29
TXN165104,Milk,Tesco,10,5.53,2023-05-10,55.300000000000004
TXN165105,Snacks,Tesco,19,85.65,2023-06-11,1627.3500000000001
TXN165106,Snacks,Lidl,15,57.31,2023-05-09,859.6500000000001
TXN165107,Milk,Aldi,4,57.0,2023-02-05,228.0
TXN165108,Bread,Aldi,2,23.15,2023-08-22,46.3
TXN165109,Milk,Aldi,7,58.96,2023-02-21,412.72
TXN165110,Vegetables,Tesco,12,10.84,2023-06-07,130.07999999999998
TXN165111,Eggs,Aldi,6,88.42,2023-06-07,530.52
TXN165112,Butter,Co-Op,19,42.06,2023-06-24,799.1400000000001
TXN165113,Milk,Sainsbury,9,70.2,2023-12-10,631.8000000000001
TXN165114,Cheese,Sainsbury,14,45.29,2023-09-11,634.06
TXN165115,Juice,Sainsbury,17,27.64,2023-01-14,469.88
TXN165116,Eggs,Lidl,10,74.07,2023-05-03,740.6999999999999
TXN165117,Eggs,Aldi,5,30.86,2023-06-24,154.3
TXN165118,Cheese,Co-Op,11,38.85,2023-10-04,427.35
TXN165119,Bread,Aldi,9,23.13,2023-10-13,208.17
TXN165121,Juice,Aldi,9,36.2,2023-04-02,325.8
TXN165122,Soda,Aldi,6,98.3,2023-01-12,589.8
TXN165123,Soda,Lidl,19,54.92,2023-12-03,1043.48
TXN165124,Butter,Lidl,17,15.68,2023-10-30,266.56
TXN165125,Milk,Aldi,12,43.19,2023-03-10,518.28
TXN165126,Vegetables,Tesco,14,84.55,2023-01-20,1183.7
TXN165127,Snacks,Co-Op,11,75.79,2023-02-01,833.69
TXN165128,Snacks,Aldi,4,8.58,2023-05-05,34.32
TXN165129,Bread,Aldi,13,28.18,2023-05-27,366.34
TXN165130,Snacks,Co-Op,13,53.72,2023-10-04,698.36
TXN165131,Bread,Lidl,18,22.58,2023-10-10,406.43999999999994
TXN165132,Snacks,Co-Op,10,40.36,2023-08-18,403.6
TXN165133,Vegetables,Tesco,12,86.49,2023-04-23,1037.8799999999999
TXN165134,Butter,Tesco,10,46.31,2023-02-28,463.1
TXN165135,Butter,Aldi,19,54.65,2023-11-27,1038.35
TXN165136,Fruits,Tesco,8,74.36,2023-03-20,594.88
TXN165137,Cheese,Co-Op,11,63.03,2023-12-25,693.33
TXN165138,Milk,Lidl,7,1.81,2023-03-30,12.67
TXN165139,Milk,Co-Op,13,82.5,2023-03-31,1072.5
TXN165140,Butter,Tesco,11,79.03,2023-09-30,869.33
TXN165141,Cheese,Tesco,3,8.13,2023-04-25,24.39
TXN165142,Vegetables,Co-Op,18,72.0,2023-07-20,1296.0
TXN165143,Snacks,Tesco,19,54.14,2023-12-15,1028.66
TXN165144,Soda,Sainsbury,8,55.25,2023-02-12,442.0
TXN165145,Milk,Tesco,2,58.54,2023-04-10,117.08
TXN165146,Bread,Aldi,8,16.63,2023-04-20,133.04
TXN165147,Eggs,Lidl,13,32.17,2023-02-13,418.21000000000004
TXN165148,Vegetables,Sainsbury,7,64.91,2023-07-18,454.37
TXN165149,Snacks,Tesco,4,73.21,2023-05-07,292.84
TXN165150,Butter,Co-Op,13,71.33,2023-05-18,927.29
TXN165151,Butter,Sainsbury,7,53.0,2023-10-29,371.0
TXN165152,Fruits,Sainsbury,7,74.67,2023-11-06,522.69
TXN165153,Milk,Lidl,15,2.14,2023-04-19,32.1
TXN165154,Snacks,Sainsbury,16,50.42,2023-11-09,806.72
TXN165155,Milk,Sainsbury,2,82.18,2023-11-29,164.36
TXN165156,Soda,Aldi,5,76.19,2023-09-02,380.95
TXN165157,Milk,Lidl,14,11.44,2023-11-24,160.16
TXN165158,Eggs,Tesco,1,57.11,2023-01-02,57.11
TXN165159,Cheese,Co-Op,4,31.47,2023-10-24,125.88
TXN165160,Eggs,Sainsbury,19,33.15,2023-08-29,629.85
TXN165161,Soda,Tesco,18,89.5,2023-09-03,1611.0
TXN165162,Soda,Tesco,18,10.71,2023-01-25,192.78000000000003
TXN165163,Vegetables,Lidl,12,5.57,2023-04-20,66.84
TXN165164,Milk,Lidl,16,78.59,2023-03-04,1257.44
TXN165165,Snacks,Co-Op,14,57.64,2023-05-30,806.96
TXN165166,Butter,Aldi,11,60.3,2023-01-30,663.3
TXN165167,Butter,Tesco,15,85.42,2023-11-25,1281.3
TXN165168,Cheese,Tesco,15,27.5,2023-06-26,412.5
TXN165169,Butter,Co-Op,3,71.12,2023-08-18,213.36
TXN165170,Milk,Lidl,14,37.91,2023-03-15,530.74
TXN165171,Eggs,Tesco,10,89.14,2023-08-20,891.4
TXN165172,Eggs,Tesco,9,69.88,2023-06-10,628.92
TXN165173,Cheese,Aldi,15,23.81,2023-05-01,357.15
TXN165174,Bread,Tesco,9,12.63,2023-01-24,113.67
TXN165175,Milk,Aldi,2,29.71,2023-04-06,59.42
TXN165176,Snacks,Co-Op,2,47.56,2023-04-16,95.12
TXN165177,Vegetables,Aldi,18,28.17,2023-11-23,507.06000000000006
TXN165178,Snacks,Sainsbury,6,81.09,2023-08-15,486.54
TXN165179,Butter,Sainsbury,1,32.53,2023-06-10,32.53
TXN165180,Fruits,Co-Op,15,52.53,2023-01-30,787.95
TXN165181,Eggs,Tesco,5,95.09,2023-01-29,475.45000000000005
TXN165182,Soda,Tesco,17,39.83,2023-12-01,677.11
TXN165183,Bread,Tesco,12,41.86,2023-03-02,502.32
TXN165184,Vegetables,Aldi,13,28.22,2023-07-09,366.86
TXN165185,Butter,Sainsbury,4,83.66,2023-05-16,334.64
TXN165186,Soda,Tesco,4,22.01,2023-03-03,88.04
TXN165187,Bread,Sainsbury,3,55.82,2023-12-07,167.46
TXN165188,Fruits,Co-Op,19,21.67,2023-07-05,411.73
TXN165189,Eggs,Co-Op,15,36.05,2023-06-15,540.75
TXN165190,Cheese,Tesco,6,27.06,2023-02-13,162.35999999999999
TXN165191,Soda,Tesco,18,58.61,2023-06-09,1054.98
TXN165192,Cheese,Co-Op,6,88.37,2023-07-03,530.22
TXN165193,Snacks,Sainsbury,3,84.53,2023-10-26,253.59
TXN165194,Vegetables,Tesco,2,80.06,2023-07-11,160.12
TXN165195,Vegetables,Co-Op,10,26.78,2023-05-15,267.8
TXN165196,Fruits,Tesco,17,81.35,2023-10-31,1382.9499999999998
TXN165197,Soda,Co-Op,17,39.84,2023-10-27,677.2800000000001
TXN165198,Juice,Sainsbury,17,85.52,2023-04-21,1453.84
TXN165199,Cheese,Co-Op,13,40.74,2023-09-23,529.62
TXN165200,Soda,Aldi,17,5.4,2023-06-09,91.80000000000001
TXN165201,Eggs,Lidl,14,92.36,2023-03-15,1293.04
TXN165202,Soda,Co-Op,19,13.15,2023-11-04,249.85
TXN165203,Fruits,Aldi,14,88.55,2023-09-26,1239.7
TXN165204,Fruits,Tesco,16,10.09,2023-11-10,161.44
TXN165205,Eggs,Lidl,4,61.94,2023-10-18,247.76
TXN165206,Milk,Co-Op,2,57.97,2023-07-12,115.94
TXN165207,Juice,Tesco,17,9.92,2023-02-23,168.64
TXN165208,Snacks,Tesco,18,11.55,2023-05-12,207.9
TXN165209,Soda,Tesco,2,50.86,2023-12-27,101.72
TXN165211,Vegetables,Lidl,9,95.48,2023-07-21,859.32
TXN165212,Cheese,Lidl,12,48.06,2023-06-30,576.72
TXN165213,Bread,Sainsbury,11,1.94,2023-03-20,21.34
TXN165214,Fruits,Sainsbury,1,23.09,2023-11-02,23.09
TXN165215,Juice,Co-Op,10,96.05,2023-12-27,960.5
TXN165216,Soda,Sainsbury,14,76.98,2023-06-26,1077.72
TXN165217,Soda,Co-Op,2,83.89,2023-11-02,167.78
TXN165218,Butter,Tesco,8,90.37,2023-11-01,722.96
TXN165219,Vegetables,Lidl,17,36.92,2023-08-17,627.64
TXN165220,Milk,Lidl,12,77.99,2023-01-20,935.8799999999999
TXN165221,Vegetables,Co-Op,3,78.63,2023-08-26,235.89
TXN165222,Juice,Sainsbury,14,69.53,2023-09-06,973.4200000000001
TXN165223,Juice,Tesco,16,48.05,2023-06-15,768.8
TXN165224,Butter,Sainsbury,4,44.28,2023-04-09,177.12
TXN165225,Cheese,Co-Op,10,32.82,2023-06-22,328.2
TXN165226,Snacks,Co-Op,1,6.5,2023-07-07,6.5
TXN165227,Eggs,Co-Op,17,77.46,2023-07-10,1316.82
TXN165228,Fruits,Co-Op,19,68.72,2023-12-04,1305.68
TXN165229,Soda,Aldi,11,5.05,2023-05-30,55.55
TXN165230,Cheese,Co-Op,16,88.89,2023-11-07,1422.24
TXN165231,Eggs,Tesco,19,51.78,2023-01-07,983.82
TXN165232,Milk,Co-Op,15,78.78,2023-05-24,1181.7
TXN165233,Eggs,Aldi,12,76.74,2023-03-27,920.8799999999999
TXN165234,Fruits,Aldi,14,53.9,2023-07-18,754.6
TXN165235,Soda,Aldi,12,95.62,2023-08-05,1147.44
TXN165236,Fruits,Co-Op,11,66.29,2023-10-15,729.19
TXN165237,Fruits,Lidl,17,50.85,2023-06-28,864.45
TXN165238,Juice,Aldi,9,29.66,2023-08-21,266.94
TXN165239,Eggs,Tesco,11,10.31,2023-09-05,113.41000000000001
TXN165240,Bread,Lidl,3,80.27,2023-05-29,240.81
TXN165241,Juice,Lidl,18,34.05,2023-05-26,612.9
TXN165242,Juice,Co-Op,5,82.25,2023-07-19,411.25
TXN165243,Vegetables,Co-Op,9,27.19,2023-06-21,244.71
TXN165244,Bread,Sainsbury,16,59.49,2023-03-29,951.84
TXN165245,Butter,Aldi,7,93.24,2023-08-26,652.68
TXN165246,Soda,Co-Op,10,50.53,2023-04-24,505.3
TXN165247,Snacks,Sainsbury,18,88.17,2023-04-25,1587.06
TXN165248,Cheese,Tesco,15,83.68,2023-12-11,1255.2
TXN165249,Soda,Aldi,4,75.23,2023-05-29,300.92
TXN165250,Milk,Co-Op,17,18.59,2023-07-17,316.03
TXN165251,Fruits,Sainsbury,7,37.49,2023-04-25,262.43
TXN165252,Milk,Sainsbury,1,5.34,2023-09-07,5.34
TXN165253,Snacks,Aldi,10,46.69,2023-08-11,466.9
TXN165254,Juice,Aldi,5,58.72,2023-04-28,293.6
TXN165255,Eggs,Co-Op,12,29.21,2023-10-20,350.52
TXN165256,Fruits,Co-Op,2,37.13,2023-06-24,74.26
TXN165257,Vegetables,Lidl,13,53.91,2023-10-18,700.8299999999999
TXN165258,Eggs,Co-Op,18,62.67,2023-06-22,1128.06
TXN165259,Butter,Lidl,15,76.89,2023-03-03,1153.35
TXN165261,Cheese,Co-Op,7,58.66,2023-05-21,410.62
TXN165262,Eggs,Lidl,11,73.21,2023-01-13,805.31
TXN165263,Eggs,Sainsbury,3,55.15,2023-07-04,165.45
TXN165264,Butter,Lidl,4,9.82,2023-07-30,39.28
TXN165265,Bread,Lidl,18,36.36,2023-04-15,654.48
TXN165266,Snacks,Sainsbury,5,55.6,2023-01-10,278.0
TXN165267,Milk,Tesco,1,52.39,2023-03-16,52.39
TXN165268,Vegetables,Tesco,10,82.96,2023-04-10,829.5999999999999
TXN165269,Cheese,Sainsbury,15,96.42,2023-10-21,1446.3
TXN165270,Bread,Aldi,7,11.93,2023-02-13,83.50999999999999
TXN165271,Butter,Sainsbury,6,90.84,2023-03-30,545.04
TXN165272,Juice,Sainsbury,9,69.67,2023-07-01,627.03
TXN165273,Eggs,Tesco,4,17.56,2023-10-17,70.24
TXN165274,Cheese,Aldi,14,20.38,2023-04-13,285.32
TXN165275,Bread,Aldi,7,72.45,2023-07-21,507.15000000000003
TXN165276,Eggs,Co-Op,3,9.83,2023-05-05,29.490000000000002
TXN165277,Fruits,Lidl,13,80.1,2023-12-07,1041.3
TXN165278,Soda,Sainsbury,4,13.33,2023-02-13,53.32
TXN165279,Snacks,Co-Op,4,11.28,2023-02-28,45.12
TXN165280,Milk,Co-Op,4,17.53,2023-07-29,70.12
TXN165281,Cheese,Sainsbury,13,2.31,2023-01-19,30.03
TXN165282,Juice,Tesco,6,1.04,2023-04-20,6.24
TXN165283,Cheese,Tesco,14,2.56,2023-01-05,35.84
TXN165284,Bread,Co-Op,10,26.24,2023-11-30,262.4
TXN165285,Butter,Co-Op,7,41.13,2023-04-03,287.91
TXN165286,Fruits,Lidl,16,8.24,2023-10-24,131.84
TXN165287,Vegetables,Aldi,17,18.13,2023-07-30,308.21
TXN165288,Butter,Co-Op,1,56.72,2023-03-16,56.72
TXN165289,Fruits,Aldi,9,67.42,2023-06-09,606.78
TXN165290,Cheese,Aldi,7,25.52,2023-03-01,178.64
TXN165291,Snacks,Co-Op,13,18.93,2023-09-12,246.09
TXN165292,Cheese,Aldi,6,48.15,2023-12-02,288.9
TXN165293,Cheese,Lidl,5,19.82,2023-12-20,99.1
TXN165294,Butter,Sainsbury,8,91.11,2023-07-20,728.88
TXN165295,Bread,Co-Op,15,56.34,2023-09-04,845.1
TXN165296,Cheese,Lidl,10,81.85,2023-03-22,818.5
TXN165297,Snacks,Aldi,7,56.78,2023-09-10,397.46000000000004
TXN165298,Juice,Co-Op,8,4.27,2023-03-15,34.16
TXN165299,Soda,Co-Op,9,34.66,2023-08-01,311.93999999999994
TXN165300,Milk,Tesco,2,98.11,2023-07-24,196.22
TXN165301,Milk,Co-Op,2,2.68,2023-02-16,5.36
TXN165302,Soda,Co-Op,2,12.71,2023-03-16,25.42
TXN165303,Cheese,Aldi,18,84.56,2023-08-03,1522.08
TXN165305,Juice,Aldi,16,98.69,2023-06-18,1579.04
TXN165306,Juice,Aldi,15,69.24,2023-07-20,1038.6
TXN165307,Fruits,Lidl,3,22.17,2023-03-06,66.51
TXN165308,Eggs,Co-Op,12,12.84,2023-10-11,154.07999999999998
TXN165309,Butter,Aldi,18,98.59,2023-04-05,1774.6200000000001
TXN165310,Juice,Sainsbury,10,76.52,2023-03-22,765.1999999999999
TXN165311,Bread,Tesco,15,57.97,2023-10-21,869.55
TXN165312,Fruits,Sainsbury,9,93.87,2023-09-04,844.83
TXN165313,Vegetables,Lidl,9,76.23,2023-10-19,686.07
TXN165314,Juice,Tesco,17,1.39,2023-01-17,23.63
TXN165315,Bread,Sainsbury,19,63.41,2023-04-10,1204.79
TXN165316,Bread,Co-Op,10,24.8,2023-09-02,248.0
TXN165317,Bread,Tesco,19,53.43,2023-03-29,1015.17
TXN165318,Soda,Co-Op,9,32.58,2023-02-08,293.21999999999997
TXN165319,Vegetables,Sainsbury,7,12.68,2023-12-27,88.75999999999999
TXN165320,Soda,Lidl,4,82.75,2023-02-12,331.0
TXN165321,Butter,Tesco,1,12.89,2023-12-02,12.89
TXN165322,Bread,Tesco,14,45.28,2023-06-28,633.9200000000001
TXN165323,Eggs,Sainsbury,2,54.64,2023-08-23,109.28
TXN165324,Juice,Co-Op,6,4.58,2023-01-18,27.48
TXN165325,Fruits,Tesco,9,16.7,2023-09-23,150.29999999999998
TXN165326,Snacks,Co-Op,16,67.15,2023-02-09,1074.4
TXN165327,Cheese,Aldi,14,28.99,2023-04-14,405.85999999999996
TXN165328,Butter,Tesco,7,65.46,2023-12-15,458.21999999999997
TXN165329,Cheese,Co-Op,19,58.17,2023-10-27,1105.23
TXN165330,Eggs,Lidl,17,84.59,2023-04-16,1438.03
TXN165331,Eggs,Co-Op,17,87.9,2023-12-17,1494.3000000000002
TXN165332,Eggs,Lidl,19,76.15,2023-08-16,1446.8500000000001
TXN165333,Juice,Tesco,7,72.49,2023-06-30,507.42999999999995
TXN165334,Juice,Aldi,13,4.39,2023-06-17,57.06999999999999
TXN165335,Vegetables,Lidl,7,97.45,2023-12-10,682.15
TXN165336,Snacks,Aldi,6,54.4,2023-12-18,326.4
TXN165337,Eggs,Co-Op,8,8.26,2023-12-16,66.08
TXN165338,Juice,Tesco,9,16.81,2023-07-06,151.29
TXN165339,Snacks,Co-Op,8,72.61,2023-12-13,580.88
TXN165340,Snacks,Lidl,4,68.12,2023-05-29,272.48
TXN165341,Fruits,Sainsbury,10,24.37,2023-04-25,243.70000000000002
TXN165342,Snacks,Co-Op,12,56.32,2023-04-01,675.84
TXN165343,Eggs,Co-Op,8,90.97,2023-04-17,727.76
TXN165344,Juice,Sainsbury,10,41.26,2023-02-16,412.59999999999997
TXN165345,Eggs,Lidl,19,33.59,2023-04-03,638.21
TXN165346,Juice,Lidl,12,96.85,2023-01-03,1162.1999999999998
TXN165347,Vegetables,Aldi,10,69.47,2023-06-27,694.7
TXN165348,Bread,Aldi,14,9.98,2023-10-14,139.72
TXN165349,Cheese,Tesco,16,35.14,2023-06-16,562.24
TXN165350,Cheese,Co-Op,12,63.92,2023-07-29,767.04
TXN165351,Cheese,Co-Op,9,39.86,2023-08-30,358.74
TXN165352,Eggs,Tesco,5,46.33,2023-03-15,231.64999999999998
TXN165353,Eggs,Lidl,13,98.62,2023-06-04,1282.06
TXN165354,Eggs,Tesco,3,57.63,2023-04-06,172.89000000000001
TXN165355,Milk,Aldi,7,12.47,2023-06-30,87.29
TXN165356,Cheese,Co-Op,3,79.35,2023-12-08,238.04999999999998
TXN165357,Juice,Lidl,16,72.85,2023-09-13,1165.6
TXN165358,Vegetables,Aldi,8,31.74,2023-08-02,253.92
TXN165359,Milk,Sainsbury,2,3.16,2023-04-27,6.32
TXN165360,Milk,Lidl,16,56.72,2023-04-26,907.52
TXN165361,Juice,Co-Op,17,19.83,2023-12-05,337.10999999999996
TXN165362,Fruits,Co-Op,4,26.71,2023-10-30,106.84
TXN165363,Bread,Co-Op,3,15.37,2023-11-28,46.11
TXN165364,Fruits,Sainsbury,12,43.14,2023-02-15,517.6800000000001
TXN165365,Eggs,Co-Op,19,74.59,2023-12-01,1417.21
TXN165366,Juice,Lidl,2,32.21,2023-02-23,64.42
TXN165367,Juice,Aldi,18,14.58,2023-05-07,262.44
TXN165368,Soda,Lidl,9,79.79,2023-03-27,718.11
TXN165369,Soda,Sainsbury,11,26.41,2023-09-29,290.51
TXN165370,Soda,Tesco,13,98.75,2023-11-30,1283.75
TXN165371,Soda,Lidl,10,26.61,2023-02-14,266.1
TXN165372,Snacks,Sainsbury,9,65.96,2023-06-08,593.64
TXN165373,Milk,Sainsbury,13,52.91,2023-06-15,687.8299999999999
TXN165374,Milk,Tesco,13,38.8,2023-03-03,504.4
TXN165375,Butter,Aldi,7,6.64,2023-04-19,46.48
TXN165376,Bread,Tesco,5,58.79,2023-09-01,293.95
TXN165377,Fruits,Co-Op,12,89.85,2023-03-04,1078.1999999999998
TXN165378,Vegetables,Aldi,14,93.25,2023-11-23,1305.5
TXN165379,Fruits,Tesco,4,99.58,2023-04-30,398.32
TXN165380,Soda,Co-Op,11,40.09,2023-01-13,440.99
TXN165381,Soda,Lidl,7,18.18,2023-07-08,127.25999999999999
TXN165382,Snacks,Co-Op,18,74.98,2023-05-22,1349.64
TXN165383,Butter,Tesco,16,70.0,2023-03-30,1120.0
TXN165384,Butter,Aldi,11,23.5,2023-02-04,258.5
TXN165385,Vegetables,Co-Op,9,1.1,2023-03-30,9.9
TXN165386,Vegetables,Aldi,8,7.75,2023-09-29,62.0
TXN165387,Vegetables,Lidl,6,56.58,2023-04-28,339.48
TXN165388,Juice,Lidl,4,28.32,2023-11-14,113.28
TXN165389,Cheese,Aldi,5,65.57,2023-01-10,327.84999999999997
TXN165390,Milk,Co-Op,5,6.56,2023-06-03,32.8
TXN165391,Milk,Sainsbury,17,68.31,2023-12-18,1161.27
TXN165392,Vegetables,Lidl,5,65.68,2023-01-24,328.40000000000003
TXN165393,Soda,Co-Op,1,35.49,2023-05-01,35.49
TXN165394,Vegetables,Sainsbury,7,43.48,2023-01-19,304.35999999999996
TXN165395,Bread,Tesco,7,5.4,2023-10-11,37.800000000000004
TXN165396,Snacks,Aldi,5,52.59,2023-09-27,262.95000000000005
TXN165397,Fruits,Lidl,11,21.86,2023-02-26,240.45999999999998
TXN165398,Cheese,Aldi,3,33.45,2023-08-23,100.35000000000001
TXN165399,Fruits,Co-Op,16,16.78,2023-01-29,268.48
TXN165400,Juice,Sainsbury,11,22.92,2023-06-10,252.12
TXN165401,Cheese,Sainsbury,1,18.79,2023-10-21,18.79
TXN165402,Bread,Aldi,7,51.26,2023-10-16,358.82
TXN165403,Bread,Lidl,10,17.8,2023-03-15,178.0
TXN165404,Eggs,Aldi,3,9.97,2023-01-20,29.910000000000004
TXN165405,Fruits,Sainsbury,19,38.07,2023-03-31,723.33
TXN165406,Bread,Sainsbury,4,10.3,2023-07-03,41.2
TXN165407,Vegetables,Lidl,4,12.17,2023-02-06,48.68
TXN165408,Fruits,Aldi,13,46.85,2023-11-24,609.0500000000001
TXN165409,Fruits,Tesco,13,82.77,2023-04-04,1076.01
TXN165410,Fruits,Lidl,5,81.78,2023-04-30,408.9
TXN165411,Milk,Lidl,11,79.41,2023-09-14,873.51
TXN165412,Soda,Co-Op,19,75.06,2023-11-13,1426.14
TXN165413,Eggs,Sainsbury,14,61.33,2023-12-14,858.62
TXN165414,Fruits,Tesco,10,68.59,2023-07-24,685.9000000000001
TXN165415,Fruits,Aldi,17,15.49,2023-06-30,263.33
TXN165417,Cheese,Sainsbury,2,59.71,2023-12-02,119.42
TXN165418,Fruits,Lidl,18,35.06,2023-07-14,631.08
TXN165419,Vegetables,Sainsbury,3,5.27,2023-07-04,15.809999999999999
TXN165420,Milk,Co-Op,1,13.55,2023-04-02,13.55
TXN165421,Vegetables,Sainsbury,9,12.93,2023-08-27,116.37
TXN165422,Milk,Aldi,17,83.31,2023-09-06,1416.27
TXN165423,Eggs,Lidl,2,80.93,2023-10-02,161.86
TXN165425,Milk,Aldi,13,19.65,2023-02-24,255.45
TXN165426,Milk,Co-Op,8,89.24,2023-12-15,713.92
TXN165427,Vegetables,Tesco,5,30.3,2023-03-14,151.5
TXN165428,Juice,Aldi,9,74.33,2023-02-23,668.97
TXN165429,Cheese,Co-Op,7,44.23,2023-05-26,309.60999999999996
TXN165430,Eggs,Co-Op,16,50.65,2023-05-14,810.4
TXN165431,Soda,Co-Op,19,17.22,2023-10-02,327.17999999999995
TXN165432,Cheese,Lidl,16,52.38,2023-10-26,838.08
TXN165433,Milk,Aldi,3,85.29,2023-02-10,255.87
TXN165434,Bread,Sainsbury,11,17.48,2023-03-22,192.28
TXN165435,Fruits,Lidl,9,30.57,2023-09-23,275.13
TXN165436,Eggs,Sainsbury,4,19.35,2023-07-25,77.4
TXN165437,Butter,Lidl,7,59.89,2023-09-13,419.23
TXN165438,Snacks,Aldi,18,19.96,2023-11-02,359.28000000000003
TXN165439,Fruits,Aldi,6,89.78,2023-02-09,538.6800000000001
TXN165440,Butter,Co-Op,18,2.64,2023-01-27,47.52
TXN165441,Bread,Co-Op,9,21.86,2023-05-30,196.74
TXN165442,Snacks,Tesco,9,84.87,2023-09-08,763.83
TXN165443,Juice,Sainsbury,3,46.77,2023-12-26,140.31
TXN165444,Vegetables,Co-Op,11,58.56,2023-12-28,644.1600000000001
TXN165445,Butter,Aldi,2,96.6,2023-02-22,193.2
TXN165446,Butter,Aldi,1,98.31,2023-02-23,98.31
TXN165447,Juice,Sainsbury,18,21.71,2023-10-12,390.78000000000003
TXN165448,Bread,Lidl,19,36.58,2023-05-04,695.02
TXN165449,Juice,Lidl,4,89.0,2023-08-27,356.0
TXN165450,Milk,Sainsbury,18,15.48,2023-04-24,278.64
TXN165451,Soda,Sainsbury,8,40.7,2023-03-10,325.6
TXN165452,Fruits,Sainsbury,5,30.28,2023-05-24,151.4
TXN165453,Butter,Co-Op,19,63.22,2023-05-08,1201.18
TXN165454,Fruits,Lidl,18,97.07,2023-04-19,1747.2599999999998
TXN165455,Fruits,Sainsbury,19,64.42,2023-11-01,1223.98
TXN165456,Soda,Sainsbury,18,1.14,2023-04-08,20.52
TXN165457,Cheese,Sainsbury,19,66.39,2023-05-08,1261.41
TXN165458,Bread,Tesco,17,63.2,2023-03-31,1074.4
TXN165459,Butter,Co-Op,1,99.46,2023-02-18,99.46
TXN165460,Eggs,Lidl,5,49.21,2023-08-14,246.05
TXN165461,Snacks,Tesco,18,98.51,2023-04-07,1773.18
TXN165462,Fruits,Sainsbury,7,60.88,2023-05-04,426.16
TXN165463,Milk,Lidl,19,93.44,2023-10-29,1775.36
TXN165464,Soda,Tesco,19,90.82,2023-02-27,1725.58
TXN165465,Milk,Aldi,12,16.87,2023-12-21,202.44
TXN165466,Eggs,Aldi,3,82.54,2023-05-03,247.62
TXN165467,Snacks,Co-Op,4,67.67,2023-11-22,270.68
TXN165468,Milk,Co-Op,18,80.27,2023-07-12,1444.86
TXN165469,Fruits,Co-Op,18,62.64,2023-06-06,1127.52
TXN165471,Juice,Sainsbury,6,62.76,2023-10-09,376.56
TXN165472,Snacks,Sainsbury,16,20.15,2023-10-31,322.4
TXN165473,Snacks,Sainsbury,8,63.4,2023-11-12,507.2
TXN165474,Bread,Sainsbury,6,5.13,2023-12-20,30.78
TXN165475,Butter,Tesco,6,81.8,2023-11-12,490.79999999999995
TXN165476,Milk,Sainsbury,2,38.36,2023-01-06,76.72
TXN165477,Eggs,Tesco,14,83.14,2023-01-31,1163.96
TXN165478,Fruits,Tesco,13,95.17,2023-12-09,1237.21
TXN165479,Soda,Aldi,7,50.25,2023-10-31,351.75
TXN165480,Eggs,Tesco,8,15.46,2023-01-20,123.68
TXN165481,Vegetables,Co-Op,12,30.67,2023-10-20,368.04
TXN165482,Butter,Tesco,19,60.0,2023-03-20,1140.0
TXN165483,Cheese,Co-Op,18,66.77,2023-10-09,1201.86
