TransactionID,ProductName,StoreLocation,Quantity,Price,Date,TotalSales
T147394,Yogurt,Tesco - Birmingham West,6,11.32,2024-11-28 21:23:32.640981,67.92
T147395,Yogurt,Tesco - London Central,8,9.21,2024-04-30 21:23:32.640984,73.68
T147396,Milk,Tesco - Manchester East,1,19.56,2024-06-02 21:23:32.640986,19.56
T147397,Eggs,Tesco - Manchester East,1,1.64,2024-08-27 21:23:32.640989,1.64
T147398,Juice,Tesco - Glasgow North,3,11.77,2024-12-05 21:23:32.640991,35.31
T147399,Apples,Tesco - Sheffield Hills,8,14.54,2024-06-26 21:23:32.640994,116.32
T147400,Bread,Tesco - Sheffield Hills,7,7.79,2024-06-16 21:23:32.640997,54.53
T147401,Cereal,Tesco - London Central,6,12.67,2025-03-09 21:23:32.640999,76.02
T147402,Milk,Tesco - Edinburgh Central,10,15.11,2024-11-07 21:23:32.641002,151.1
T147403,Milk,Tesco - Edinburgh Central,9,17.82,2024-08-31 21:23:32.641004,160.38
T147404,Bread,Tesco - Bristol Eastgate,10,6.43,2024-06-28 21:23:32.641007,64.3
T147405,Milk,Tesco - Edinburgh Central,5,10.74,2024-09-20 21:23:32.641009,53.7
T147406,Biscuits,Tesco - London Central,5,15.63,2024-07-07 21:23:32.641011,78.15
T147407,Biscuits,Tesco - London Central,10,18.75,2025-02-23 21:23:32.641014,187.5
T147408,Yogurt,Tesco - Leeds Market,1,1.92,2024-09-21 21:23:32.641016,1.92
T147409,Cheese,Tesco - Glasgow North,9,4.68,2025-02-07 21:23:32.641019,42.12
T147410,Apples,Tesco - Cardiff Bay,3,17.47,2025-03-11 21:23:32.641021,52.41
T147411,Butter,Tesco - Manchester East,3,6.19,2025-01-04 21:23:32.641023,18.57
T147412,Bread,Tesco - Edinburgh Central,5,17.05,2024-10-28 21:23:32.641026,85.25
T147413,Milk,Tesco - Glasgow North,1,5.83,2024-07-02 21:23:32.641028,5.83
T147414,Cereal,Tesco - Sheffield Hills,2,7.31,2024-07-15 21:23:32.641031,14.62
T147415,Cheese,Tesco - Cardiff Bay,8,6.75,2024-06-23 21:23:32.641033,54.0
T147416,Cheese,Tesco - Birmingham West,6,6.37,2024-07-19 21:23:32.641036,38.22
T147417,Milk,Tesco - Leeds Market,1,2.76,2024-09-17 21:23:32.641038,2.76
T147418,Bread,Tesco - Leeds Market,1,11.57,2024-09-03 21:23:32.641041,11.57
T147419,Cereal,Tesco - Manchester East,5,17.97,2024-09-29 21:23:32.641043,89.85
T147420,Biscuits,Tesco - Manchester East,3,18.12,2024-12-31 21:23:32.641046,54.36
T147421,Eggs,Tesco - Bristol Eastgate,2,15.97,2024-06-06 21:23:32.641048,31.94
T147422,Milk,Tesco - Leeds Market,2,1.92,2024-12-27 21:23:32.641051,3.84
T147423,Bread,Tesco - Sheffield Hills,9,5.76,2024-09-11 21:23:32.641053,51.839999999999996
T147424,Cheese,Tesco - Edinburgh Central,3,4.49,2025-04-08 21:23:32.641056,13.47
T147425,Yogurt,Tesco - Leeds Market,6,8.38,2024-04-22 21:23:32.641058,50.28
T147426,Eggs,Tesco - Edinburgh Central,5,18.07,2024-08-15 21:23:32.641060,90.35
T147427,Apples,Tesco - Sheffield Hills,4,7.58,2024-08-19 21:23:32.641063,30.32
T147428,Butter,Tesco - Birmingham West,5,16.91,2025-03-30 21:23:32.641065,84.55
T147429,Cereal,Tesco - Bristol Eastgate,8,15.06,2024-05-03 21:23:32.641068,120.48
T147430,Biscuits,Tesco - Leeds Market,7,16.53,2025-02-14 21:23:32.641070,115.71000000000001
T147431,Yogurt,Tesco - Edinburgh Central,4,4.24,2025-01-19 21:23:32.641072,16.96
T147432,Cereal,Tesco - Birmingham West,3,1.13,2024-04-10 21:23:32.641075,3.3899999999999997
T147433,Milk,Tesco - Bristol Eastgate,8,6.91,2024-10-31 21:23:32.641078,55.28
T147434,Butter,Tesco - Leeds Market,8,1.79,2024-10-04 21:23:32.641080,14.32
T147435,Biscuits,Tesco - London Central,10,15.2,2024-10-05 21:23:32.641082,152.0
T147436,Apples,Tesco - Cardiff Bay,3,15.72,2024-05-30 21:23:32.641085,47.160000000000004
T147437,Bread,Tesco - Glasgow North,8,4.77,2024-11-12 21:23:32.641087,38.16
T147438,Cereal,Tesco - Liverpool South,2,1.48,2024-12-10 21:23:32.641089,2.96
T147439,Cereal,Tesco - Birmingham West,2,10.93,2024-10-01 21:23:32.641092,21.86
T147440,Bread,Tesco - Bristol Eastgate,3,2.26,2024-12-06 21:23:32.641094,6.779999999999999
T147441,Yogurt,Tesco - Leeds Market,7,11.45,2024-08-02 21:23:32.641096,80.14999999999999
T147442,Apples,Tesco - Sheffield Hills,1,10.93,2024-06-21 21:23:32.641099,10.93
T147443,Bread,Tesco - Liverpool South,3,16.86,2024-05-01 21:23:32.641101,50.58
T147444,Bread,Tesco - Glasgow North,7,14.24,2024-06-20 21:23:32.641104,99.68
T147445,Bread,Tesco - Manchester East,8,2.69,2024-12-23 21:23:32.641106,21.52
T147446,Eggs,Tesco - Cardiff Bay,1,12.93,2024-07-15 21:23:32.641109,12.93
T147447,Milk,Tesco - Manchester East,6,9.7,2024-10-24 21:23:32.641111,58.199999999999996
T147448,Bread,Tesco - London Central,2,14.61,2024-09-30 21:23:32.641113,29.22
T147449,Butter,Tesco - Edinburgh Central,6,13.07,2024-06-15 21:23:32.641116,78.42
T147450,Milk,Tesco - Glasgow North,4,10.86,2024-12-24 21:23:32.641118,43.44
T147451,Bread,Tesco - Birmingham West,4,6.91,2025-02-02 21:23:32.641120,27.64
T147452,Cheese,Tesco - Birmingham West,5,10.58,2024-08-20 21:23:32.641123,52.9
T147453,Juice,Tesco - Birmingham West,6,1.5,2024-08-31 21:23:32.641125,9.0
T147454,Juice,Tesco - Manchester East,4,18.56,2024-10-19 21:23:32.641128,74.24
T147455,Apples,Tesco - Manchester East,3,2.32,2024-09-17 21:23:32.641130,6.959999999999999
T147456,Cereal,Tesco - London Central,3,14.75,2025-01-07 21:23:32.641133,44.25
T147457,Eggs,Tesco - Bristol Eastgate,4,3.72,2024-08-15 21:23:32.641135,14.88
T147458,Cereal,Tesco - Sheffield Hills,9,10.46,2024-05-02 21:23:32.641137,94.14000000000001
T147459,Milk,Tesco - Birmingham West,9,5.16,2024-08-05 21:23:32.641140,46.44
T147460,Milk,Tesco - Sheffield Hills,7,9.32,2024-04-21 21:23:32.641142,65.24000000000001
T147461,Cereal,Tesco - Edinburgh Central,4,9.83,2024-08-24 21:23:32.641145,39.32
T147462,Juice,Tesco - Leeds Market,4,15.71,2025-04-08 21:23:32.641147,62.84
T147463,Juice,Tesco - Cardiff Bay,3,7.84,2024-07-16 21:23:32.641150,23.52
T147464,Apples,Tesco - Sheffield Hills,7,5.3,2024-12-21 21:23:32.641152,37.1
T147465,Cheese,Tesco - Glasgow North,10,2.01,2025-03-02 21:23:32.641154,20.099999999999998
T147466,Bread,Tesco - Birmingham West,5,8.85,2024-10-31 21:23:32.641157,44.25
T147467,Cheese,Tesco - Glasgow North,6,18.67,2024-09-07 21:23:32.641159,112.02000000000001
T147468,Yogurt,Tesco - Manchester East,6,12.5,2024-12-05 21:23:32.641161,75.0
T147469,Juice,Tesco - Manchester East,6,15.23,2024-12-23 21:23:32.641165,91.38
T147470,Eggs,Tesco - Liverpool South,3,7.5,2024-07-08 21:23:32.641170,22.5
T147471,Milk,Tesco - Cardiff Bay,6,7.37,2024-05-26 21:23:32.641175,44.22
T147472,Eggs,Tesco - Leeds Market,8,5.12,2024-07-07 21:23:32.641180,40.96
T147473,Eggs,Tesco - Bristol Eastgate,5,6.7,2025-03-03 21:23:32.641184,33.5
T147474,Bread,Tesco - Sheffield Hills,6,11.56,2024-07-19 21:23:32.641188,69.36
T147475,Milk,Tesco - Bristol Eastgate,4,7.56,2025-01-15 21:23:32.641193,30.24
T147476,Eggs,Tesco - Edinburgh Central,6,16.85,2025-01-04 21:23:32.641198,101.10000000000001
T147477,Bread,Tesco - Liverpool South,2,7.64,2024-09-30 21:23:32.641207,15.28
T147478,Eggs,Tesco - Cardiff Bay,7,10.26,2024-09-17 21:23:32.641212,71.82
T147479,Apples,Tesco - London Central,7,8.89,2025-01-20 21:23:32.641214,62.230000000000004
T147480,Juice,Tesco - Birmingham West,1,14.22,2024-11-27 21:23:32.641217,14.22
T147481,Eggs,Tesco - Bristol Eastgate,2,8.98,2024-12-20 21:23:32.641219,17.96
T147482,Yogurt,Tesco - Bristol Eastgate,6,13.97,2024-12-14 21:23:32.641221,83.82000000000001
T147483,Cereal,Tesco - Glasgow North,1,2.29,2024-12-06 21:23:32.641223,2.29
T147484,Biscuits,Tesco - Birmingham West,7,1.09,2024-12-02 21:23:32.641226,7.630000000000001
T147485,Yogurt,Tesco - Birmingham West,3,3.78,2024-05-22 21:23:32.641228,11.34
T147486,Biscuits,Tesco - London Central,5,6.28,2024-05-02 21:23:32.641231,31.400000000000002
T147487,Cereal,Tesco - Leeds Market,7,12.41,2024-10-07 21:23:32.641234,86.87
T147488,Eggs,Tesco - Liverpool South,5,15.79,2025-02-27 21:23:32.641236,78.94999999999999
T147489,Milk,Tesco - Leeds Market,8,15.55,2024-08-21 21:23:32.641238,124.4
T147490,Apples,Tesco - Edinburgh Central,4,4.2,2024-05-28 21:23:32.641241,16.8
T147491,Yogurt,Tesco - Birmingham West,1,9.11,2025-02-07 21:23:32.641243,9.11
T147492,Juice,Tesco - Leeds Market,9,13.49,2024-06-28 21:23:32.641246,121.41
T147493,Cheese,Tesco - Liverpool South,4,7.94,2025-03-28 21:23:32.641248,31.76
T147494,Eggs,Tesco - London Central,8,19.98,2024-08-10 21:23:32.641251,159.84
T147495,Cereal,Tesco - Cardiff Bay,9,14.76,2024-06-07 21:23:32.641253,132.84
T147496,Butter,Tesco - Sheffield Hills,4,17.67,2024-12-04 21:23:32.641256,70.68
T147497,Eggs,Tesco - London Central,7,8.33,2025-04-02 21:23:32.641258,58.31
T147498,Apples,Tesco - Sheffield Hills,10,2.66,2024-11-27 21:23:32.641261,26.6
T147499,Butter,Tesco - Liverpool South,9,17.42,2025-04-08 21:23:32.641263,156.78000000000003
T147500,Yogurt,Tesco - Liverpool South,5,11.31,2025-01-11 21:23:32.641266,56.550000000000004
T147501,Eggs,Tesco - Glasgow North,5,13.94,2024-05-06 21:23:32.641268,69.7
T147502,Biscuits,Tesco - Bristol Eastgate,6,6.17,2024-10-12 21:23:32.641271,37.019999999999996
T147503,Cheese,Tesco - Cardiff Bay,6,9.27,2024-10-29 21:23:32.641273,55.62
T147504,Butter,Tesco - Bristol Eastgate,10,9.82,2025-03-07 21:23:32.641275,98.2
T147505,Yogurt,Tesco - Glasgow North,10,3.86,2024-12-22 21:23:32.641278,38.6
T147506,Apples,Tesco - Edinburgh Central,3,5.73,2024-11-11 21:23:32.641280,17.19
T147507,Milk,Tesco - London Central,7,16.39,2025-04-02 21:23:32.641283,114.73
T147508,Apples,Tesco - Sheffield Hills,6,12.64,2025-03-24 21:23:32.641285,75.84
T147509,Juice,Tesco - Manchester East,9,19.09,2024-12-05 21:23:32.641288,171.81
T147510,Butter,Tesco - Sheffield Hills,7,3.63,2024-08-05 21:23:32.641290,25.41
T147511,Biscuits,Tesco - London Central,8,2.43,2024-09-15 21:23:32.641293,19.44
T147512,Cereal,Tesco - Leeds Market,9,5.94,2024-11-08 21:23:32.641295,53.46
T147513,Yogurt,Tesco - Edinburgh Central,1,18.97,2025-03-19 21:23:32.641298,18.97
T147514,Apples,Tesco - Edinburgh Central,2,16.88,2025-04-03 21:23:32.641300,33.76
T147515,Butter,Tesco - Sheffield Hills,7,13.42,2024-12-10 21:23:32.641303,93.94
T147516,Biscuits,Tesco - London Central,2,17.05,2024-11-24 21:23:32.641305,34.1
T147517,Butter,Tesco - Manchester East,9,13.47,2024-12-21 21:23:32.641307,121.23
T147518,Bread,Tesco - Liverpool South,8,9.08,2024-06-29 21:23:32.641310,72.64
T147519,Cheese,Tesco - Edinburgh Central,3,10.59,2024-11-23 21:23:32.641313,31.77
T147520,Butter,Tesco - Manchester East,5,10.01,2024-08-08 21:23:32.641315,50.05
T147521,Cheese,Tesco - Edinburgh Central,2,13.58,2024-04-16 21:23:32.641317,27.16
T147522,Juice,Tesco - London Central,2,5.94,2025-02-10 21:23:32.641320,11.88
T147523,Butter,Tesco - Glasgow North,10,4.49,2024-04-26 21:23:32.641322,44.900000000000006
T147524,Eggs,Tesco - Cardiff Bay,3,1.66,2024-07-02 21:23:32.641325,4.9799999999999995
T147525,Juice,Tesco - Leeds Market,8,11.62,2024-05-31 21:23:32.641327,92.96
T147526,Bread,Tesco - Leeds Market,4,17.55,2024-08-06 21:23:32.641330,70.2
T147527,Cheese,Tesco - Leeds Market,1,19.35,2025-03-10 21:23:32.641332,19.35
T147528,Yogurt,Tesco - Glasgow North,7,18.0,2025-03-01 21:23:32.641335,126.0
T147529,Eggs,Tesco - Glasgow North,7,6.12,2024-05-27 21:23:32.641337,42.84
T147530,Apples,Tesco - London Central,9,17.97,2024-12-11 21:23:32.641340,161.73
T147531,Cereal,Tesco - Manchester East,9,14.11,2024-11-17 21:23:32.641342,126.99
T147532,Biscuits,Tesco - Liverpool South,7,5.7,2024-06-03 21:23:32.641345,39.9
T147533,Butter,Tesco - Bristol Eastgate,2,16.84,2025-03-22 21:23:32.641347,33.68
T147534,Milk,Tesco - Leeds Market,5,14.87,2024-09-20 21:23:32.641350,74.35
T147535,Apples,Tesco - Glasgow North,8,13.6,2024-10-02 21:23:32.641352,108.8
T147536,Cheese,Tesco - Bristol Eastgate,6,5.08,2025-04-03 21:23:32.641354,30.48
T147537,Bread,Tesco - Edinburgh Central,7,7.18,2025-03-06 21:23:32.641357,50.26
T147538,Eggs,Tesco - Edinburgh Central,7,18.87,2024-08-06 21:23:32.641359,132.09
T147539,Cereal,Tesco - Sheffield Hills,1,13.19,2024-04-08 21:23:32.641362,13.19
T147540,Cheese,Tesco - Cardiff Bay,4,3.49,2024-08-02 21:23:32.641364,13.96
T147541,Butter,Tesco - Cardiff Bay,4,14.71,2024-06-16 21:23:32.641366,58.84
T147542,Juice,Tesco - London Central,1,6.11,2024-07-27 21:23:32.641369,6.11
T147543,Biscuits,Tesco - Sheffield Hills,3,19.69,2024-12-29 21:23:32.641372,59.07000000000001
T147544,Yogurt,Tesco - Liverpool South,7,14.17,2024-05-10 21:23:32.641374,99.19
T147545,Yogurt,Tesco - Glasgow North,4,11.92,2024-08-18 21:23:32.641376,47.68
T147546,Juice,Tesco - Liverpool South,8,10.67,2025-01-06 21:23:32.641379,85.36
T147547,Butter,Tesco - Manchester East,2,7.46,2024-12-31 21:23:32.641381,14.92
T147548,Apples,Tesco - Cardiff Bay,8,12.68,2025-03-20 21:23:32.641384,101.44
T147549,Cheese,Tesco - Liverpool South,7,13.94,2025-01-01 21:23:32.641387,97.58
T147550,Butter,Tesco - Glasgow North,6,16.46,2024-04-25 21:23:32.641389,98.76
T147551,Biscuits,Tesco - Cardiff Bay,4,1.91,2025-03-23 21:23:32.641392,7.64
T147552,Milk,Tesco - Leeds Market,9,7.04,2025-01-12 21:23:32.641394,63.36
T147553,Apples,Tesco - Edinburgh Central,6,18.13,2024-12-08 21:23:32.641397,108.78
T147554,Apples,Tesco - Glasgow North,2,4.51,2025-03-23 21:23:32.641399,9.02
T147555,Butter,Tesco - Birmingham West,4,13.43,2024-12-22 21:23:32.641401,53.72
T147556,Cereal,Tesco - Manchester East,9,5.35,2025-04-04 21:23:32.641404,48.15
T147557,Biscuits,Tesco - Manchester East,6,15.79,2025-01-17 21:23:32.641406,94.74
T147558,Eggs,Tesco - Glasgow North,10,19.33,2025-02-24 21:23:32.641409,193.29999999999998
T147559,Butter,Tesco - Leeds Market,2,7.62,2024-12-11 21:23:32.641411,15.24
T147560,Eggs,Tesco - Bristol Eastgate,3,9.65,2024-12-25 21:23:32.641414,28.950000000000003
T147561,Yogurt,Tesco - Cardiff Bay,9,17.71,2024-12-17 21:23:32.641416,159.39000000000001
T147562,Biscuits,Tesco - Birmingham West,2,3.11,2024-10-09 21:23:32.641419,6.22
T147563,Milk,Tesco - Leeds Market,1,12.08,2025-02-19 21:23:32.641421,12.08
T147564,Juice,Tesco - London Central,1,8.71,2024-05-13 21:23:32.641424,8.71
T147565,Eggs,Tesco - Liverpool South,1,15.59,2024-09-13 21:23:32.641426,15.59
T147566,Cereal,Tesco - Birmingham West,7,16.92,2024-05-03 21:23:32.641429,118.44000000000001
T147567,Juice,Tesco - Birmingham West,2,10.93,2024-05-04 21:23:32.641431,21.86
T147568,Juice,Tesco - Sheffield Hills,1,12.63,2024-04-24 21:23:32.641434,12.63
T147569,Juice,Tesco - London Central,6,17.94,2024-04-29 21:23:32.641436,107.64000000000001
T147570,Biscuits,Tesco - Liverpool South,3,7.47,2024-07-02 21:23:32.641439,22.41
T147571,Butter,Tesco - Edinburgh Central,1,8.93,2024-08-30 21:23:32.641441,8.93
T147572,Juice,Tesco - Liverpool South,6,18.93,2025-02-04 21:23:32.641443,113.58
T147573,Biscuits,Tesco - Birmingham West,3,1.39,2024-06-23 21:23:32.641446,4.17
T147574,Cheese,Tesco - Bristol Eastgate,2,10.48,2024-07-27 21:23:32.641448,20.96
T147575,Butter,Tesco - Sheffield Hills,2,5.24,2024-06-17 21:23:32.641451,10.48
T147576,Biscuits,Tesco - London Central,2,9.65,2025-03-05 21:23:32.641454,19.3
T147577,Cereal,Tesco - Cardiff Bay,5,16.86,2024-04-13 21:23:32.641456,84.3
T147578,Juice,Tesco - Glasgow North,7,6.16,2024-10-12 21:23:32.641459,43.120000000000005
T147579,Biscuits,Tesco - Glasgow North,5,2.73,2024-07-15 21:23:32.641461,13.65
T147580,Butter,Tesco - Cardiff Bay,4,1.52,2024-11-14 21:23:32.641464,6.08
T147581,Milk,Tesco - Leeds Market,6,13.11,2025-02-17 21:23:32.641466,78.66
T147582,Biscuits,Tesco - Leeds Market,2,1.28,2025-02-17 21:23:32.641469,2.56
T147583,Apples,Tesco - Manchester East,10,9.44,2025-02-01 21:23:32.641471,94.39999999999999
T147584,Juice,Tesco - London Central,9,5.33,2024-10-10 21:23:32.641473,47.97
T147585,Cereal,Tesco - Sheffield Hills,4,1.76,2024-08-02 21:23:32.641476,7.04
T147586,Juice,Tesco - Bristol Eastgate,6,9.71,2024-05-23 21:23:32.641478,58.260000000000005
T147587,Juice,Tesco - Sheffield Hills,9,6.78,2025-04-03 21:23:32.641481,61.02
T147588,Cereal,Tesco - Liverpool South,4,11.79,2024-06-02 21:23:32.641483,47.16
T147589,Yogurt,Tesco - Birmingham West,8,2.97,2024-08-12 21:23:32.641486,23.76
T147590,Juice,Tesco - Manchester East,10,12.76,2024-12-31 21:23:32.641488,127.6
T147591,Juice,Tesco - London Central,3,4.78,2024-07-27 21:23:32.641491,14.34
T147592,Yogurt,Tesco - Birmingham West,6,5.55,2024-05-31 21:23:32.641493,33.3
T147593,Cereal,Tesco - Manchester East,2,15.68,2024-07-23 21:23:32.641495,31.36
T147594,Milk,Tesco - Liverpool South,1,8.92,2024-12-26 21:23:32.641498,8.92
T147595,Butter,Tesco - Birmingham West,9,9.1,2025-01-26 21:23:32.641500,81.89999999999999
T147596,Juice,Tesco - Leeds Market,8,18.14,2024-05-19 21:23:32.641503,145.12
T147597,Apples,Tesco - Leeds Market,5,12.23,2024-05-29 21:23:32.641505,61.150000000000006
T147598,Milk,Tesco - London Central,1,18.41,2025-03-08 21:23:32.641508,18.41
T147599,Eggs,Tesco - Liverpool South,3,2.7,2024-04-29 21:23:32.641511,8.100000000000001
T147600,Apples,Tesco - Sheffield Hills,10,18.89,2024-09-25 21:23:32.641515,188.9
T147601,Milk,Tesco - Manchester East,6,11.87,2025-01-03 21:23:32.641517,71.22
T147602,Eggs,Tesco - Birmingham West,5,2.65,2024-07-18 21:23:32.641520,13.25
T147603,Juice,Tesco - Edinburgh Central,3,3.96,2025-01-29 21:23:32.641522,11.879999999999999
T147604,Apples,Tesco - Liverpool South,4,6.46,2025-02-21 21:23:32.641525,25.84
T147605,Yogurt,Tesco - Cardiff Bay,8,8.96,2025-04-04 21:23:32.641527,71.68
T147606,Eggs,Tesco - London Central,4,6.72,2024-10-28 21:23:32.641530,26.88
T147607,Yogurt,Tesco - Edinburgh Central,5,4.41,2024-12-07 21:23:32.641532,22.05
T147608,Butter,Tesco - Birmingham West,10,9.69,2024-12-06 21:23:32.641535,96.89999999999999
T147609,Cereal,Tesco - Edinburgh Central,5,19.08,2024-12-01 21:23:32.641537,95.39999999999999
T147610,Apples,Tesco - Cardiff Bay,9,17.04,2024-12-12 21:23:32.641539,153.35999999999999
T147611,Cheese,Tesco - Bristol Eastgate,9,1.13,2024-05-08 21:23:32.641542,10.169999999999998
T147612,Juice,Tesco - Leeds Market,9,18.77,2024-12-21 21:23:32.641544,168.93
T147613,Apples,Tesco - Cardiff Bay,10,13.12,2024-07-13 21:23:32.641547,131.2
T147614,Biscuits,Tesco - Liverpool South,5,6.1,2025-03-26 21:23:32.641549,30.5
T147615,Biscuits,Tesco - Manchester East,7,18.05,2025-04-08 21:23:32.641552,126.35000000000001
T147616,Biscuits,Tesco - Glasgow North,8,7.94,2024-08-19 21:23:32.641554,63.52
T147617,Cheese,Tesco - Sheffield Hills,9,11.9,2025-02-14 21:23:32.641557,107.10000000000001
T147618,Cheese,Tesco - Bristol Eastgate,9,9.18,2025-03-03 21:23:32.641559,82.62
T147619,Biscuits,Tesco - Sheffield Hills,4,5.62,2024-07-31 21:23:32.641561,22.48
T147620,Juice,Tesco - Leeds Market,3,7.39,2024-10-11 21:23:32.641564,22.169999999999998
T147621,Milk,Tesco - Manchester East,1,15.93,2025-02-08 21:23:32.641566,15.93
T147622,Cereal,Tesco - Manchester East,5,6.4,2024-07-28 21:23:32.641569,32.0
T147623,Bread,Tesco - Bristol Eastgate,2,13.53,2024-12-23 21:23:32.641571,27.06
T147624,Eggs,Tesco - Leeds Market,7,12.41,2024-12-10 21:23:32.641574,86.87
T147625,Juice,Tesco - Birmingham West,2,2.51,2024-10-06 21:23:32.641576,5.02
T147626,Cereal,Tesco - Bristol Eastgate,5,5.48,2025-03-29 21:23:32.641578,27.400000000000002
T147627,Eggs,Tesco - Glasgow North,6,14.21,2024-06-26 21:23:32.641581,85.26
T147628,Butter,Tesco - Leeds Market,5,18.31,2024-10-08 21:23:32.641583,91.55
T147629,Apples,Tesco - Birmingham West,10,3.62,2024-04-08 21:23:32.641586,36.2
T147630,Cheese,Tesco - Liverpool South,3,11.18,2025-01-09 21:23:32.641588,33.54
T147631,Milk,Tesco - Edinburgh Central,9,13.42,2024-07-02 21:23:32.641591,120.78
T147632,Yogurt,Tesco - Manchester East,8,18.18,2024-06-18 21:23:32.641593,145.44
T147633,Yogurt,Tesco - Liverpool South,7,12.91,2024-08-26 21:23:32.641596,90.37
T147634,Eggs,Tesco - Birmingham West,7,8.36,2025-03-31 21:23:32.641598,58.519999999999996
T147635,Butter,Tesco - London Central,4,14.47,2024-09-04 21:23:32.641601,57.88
T147636,Cheese,Tesco - London Central,4,11.91,2025-01-02 21:23:32.641603,47.64
T147637,Bread,Tesco - Edinburgh Central,3,5.24,2024-04-22 21:23:32.641605,15.72
T147638,Bread,Tesco - Liverpool South,8,8.94,2024-12-14 21:23:32.641608,71.52
T147639,Biscuits,Tesco - Sheffield Hills,10,9.77,2025-03-10 21:23:32.641610,97.69999999999999
T147640,Apples,Tesco - Glasgow North,2,13.57,2025-01-10 21:23:32.641613,27.14
T147641,Cereal,Tesco - Edinburgh Central,9,15.03,2025-03-31 21:23:32.641616,135.26999999999998
T147642,Biscuits,Tesco - Glasgow North,1,4.33,2024-12-13 21:23:32.641618,4.33
T147643,Yogurt,Tesco - Edinburgh Central,9,5.54,2024-10-24 21:23:32.641620,49.86
T147644,Eggs,Tesco - Cardiff Bay,5,1.56,2024-04-29 21:23:32.641623,7.800000000000001
T147645,Juice,Tesco - London Central,7,9.47,2024-10-25 21:23:32.641625,66.29
T147646,Cheese,Tesco - Birmingham West,6,1.4,2024-09-11 21:23:32.641628,8.399999999999999
T147647,Yogurt,Tesco - Birmingham West,3,7.91,2025-01-17 21:23:32.641630,23.73
T147648,Bread,Tesco - Edinburgh Central,4,13.06,2024-11-18 21:23:32.641633,52.24
T147649,Biscuits,Tesco - Glasgow North,7,8.46,2025-01-24 21:23:32.641635,59.220000000000006
T147650,Biscuits,Tesco - Cardiff Bay,1,2.93,2024-05-10 21:23:32.641638,2.93
T147651,Eggs,Tesco - Manchester East,10,3.24,2024-05-16 21:23:32.641640,32.400000000000006
T147652,Biscuits,Tesco - Manchester East,8,6.95,2024-04-28 21:23:32.641643,55.6
T147653,Butter,Tesco - Cardiff Bay,3,10.46,2024-12-06 21:23:32.641646,31.380000000000003
T147654,Bread,Tesco - Liverpool South,4,4.94,2025-02-11 21:23:32.641648,19.76
T147655,Butter,Tesco - Birmingham West,6,9.68,2025-03-21 21:23:32.641650,58.08
T147656,Cheese,Tesco - Sheffield Hills,8,15.98,2025-01-24 21:23:32.641653,127.84
T147657,Apples,Tesco - London Central,5,10.78,2024-08-19 21:23:32.641655,53.9
T147658,Juice,Tesco - Liverpool South,9,1.7,2025-02-05 21:23:32.641658,15.299999999999999
T147659,Bread,Tesco - Sheffield Hills,9,8.75,2025-04-05 21:23:32.641660,78.75
T147660,Eggs,Tesco - Birmingham West,8,13.83,2024-07-19 21:23:32.641663,110.64
T147661,Juice,Tesco - Manchester East,6,9.45,2024-04-12 21:23:32.641665,56.699999999999996
T147662,Cheese,Tesco - London Central,1,7.92,2024-11-06 21:23:32.641668,7.92
T147663,Butter,Tesco - Sheffield Hills,3,14.99,2024-12-19 21:23:32.641670,44.97
T147664,Eggs,Tesco - Liverpool South,10,16.4,2024-10-05 21:23:32.641673,164.0
T147665,Yogurt,Tesco - Sheffield Hills,4,13.26,2025-01-09 21:23:32.641675,53.04
T147666,Juice,Tesco - Edinburgh Central,9,7.43,2024-09-21 21:23:32.641678,66.87
T147667,Cereal,Tesco - London Central,5,12.89,2024-06-04 21:23:32.641680,64.45
T147668,Cereal,Tesco - Glasgow North,4,7.22,2024-04-28 21:23:32.641682,28.88
T147669,Butter,Tesco - London Central,1,12.04,2025-03-31 21:23:32.641685,12.04
T147670,Biscuits,Tesco - Bristol Eastgate,7,4.35,2024-09-04 21:23:32.641687,30.449999999999996
T147671,Biscuits,Tesco - Edinburgh Central,4,19.96,2024-12-06 21:23:32.641690,79.84
T147672,Bread,Tesco - Glasgow North,9,3.35,2024-10-13 21:23:32.641692,30.150000000000002
T147673,Bread,Tesco - Sheffield Hills,8,2.53,2024-10-10 21:23:32.641695,20.24
T147674,Eggs,Tesco - Bristol Eastgate,7,13.8,2024-09-04 21:23:32.641697,96.60000000000001
T147675,Bread,Tesco - Bristol Eastgate,7,17.95,2024-05-09 21:23:32.641700,125.64999999999999
T147676,Juice,Tesco - Liverpool South,1,18.84,2025-01-10 21:23:32.641702,18.84
T147677,Eggs,Tesco - Birmingham West,3,7.05,2024-05-08 21:23:32.641705,21.15
T147678,Cheese,Tesco - Manchester East,7,18.73,2024-11-05 21:23:32.641707,131.11
T147679,Yogurt,Tesco - Cardiff Bay,3,15.76,2024-09-12 21:23:32.641710,47.28
T147680,Bread,Tesco - Birmingham West,1,5.23,2024-07-19 21:23:32.641712,5.23
T147681,Cheese,Tesco - Liverpool South,8,8.61,2024-08-14 21:23:32.641714,68.88
T147682,Bread,Tesco - Sheffield Hills,3,19.77,2024-06-21 21:23:32.641717,59.31
T147683,Cereal,Tesco - Leeds Market,8,2.21,2024-07-08 21:23:32.641720,17.68
T147684,Juice,Tesco - Edinburgh Central,1,9.88,2024-05-14 21:23:32.641722,9.88
